Cycle, Iteration, PacketSize, B, C, R_last
37 , 52 , 3850 , 18 , 4113 , 2350
37 , 53 , 3850 , 18 , 5224 , 3850
37 , 54 , 235 , 18 , 3781 , 3850
37 , 55 , 3000 , 18 , 3337 , 235
37 , 56 , 235 , 19 , 1893 , 3000
37 , 57 , 2350 , 18 , 2892 , 235
37 , 58 , 3850 , 18 , 3913 , 2350
37 , 59 , 3850 , 17 , 5098 , 3850
37 , 60 , 3850 , 17 , 4217 , 3850
37 , 61 , 3850 , 16 , 4967 , 3850
37 , 62 , 3850 , 15 , 4138 , 3850
37 , 63 , 3850 , 15 , 5360 , 3850
37 , 64 , 3850 , 14 , 4394 , 3850
37 , 65 , 235 , 13 , 3433 , 3850
37 , 66 , 2350 , 13 , 2756 , 235
37 , 67 , 2350 , 13 , 2480 , 2350
37 , 68 , 2350 , 12 , 2485 , 2350
37 , 69 , 235 , 13 , 2194 , 2350
37 , 70 , 1750 , 13 , 2270 , 235
37 , 71 , 235 , 13 , 1671 , 1750
37 , 72 , 2350 , 14 , 2546 , 235
37 , 73 , 3000 , 15 , 3802 , 2350
37 , 74 , 235 , 16 , 2319 , 3000
37 , 75 , 1050 , 16 , 1195 , 235
37 , 76 , 1050 , 15 , 1123 , 1050
37 , 77 , 235 , 15 , 963 , 1050
37 , 78 , 560 , 14 , 600 , 235
37 , 79 , 750 , 15 , 971 , 560
37 , 80 , 1750 , 17 , 2044 , 750
37 , 81 , 235 , 17 , 783 , 1750
37 , 82 , 375 , 17 , 440 , 235
37 , 83 , 1750 , 18 , 1853 , 375
37 , 84 , 3000 , 17 , 3228 , 1750
37 , 85 , 3850 , 18 , 4502 , 3000
37 , 86 , 3850 , 18 , 4628 , 3850
37 , 87 , 3850 , 17 , 4301 , 3850
37 , 88 , 235 , 17 , 3720 , 3850
37 , 89 , 3000 , 17 , 3261 , 235
38 , 0 , 235 , 16 , 2932 , 3000
38 , 1 , 1750 , 16 , 1867 , 235
38 , 2 , 235 , 16 , 1407 , 1750
38 , 3 , 1050 , 16 , 1192 , 235
38 , 4 , 1050 , 15 , 1163 , 1050
38 , 5 , 1750 , 15 , 2328 , 1050
38 , 6 , 235 , 15 , 846 , 1750
38 , 7 , 4300 , 15 , 200 , 235
38 , 8 , 235 , 17 , 737 , 4300
38 , 9 , 1750 , 17 , 2204 , 235
38 , 10 , 1750 , 18 , 1752 , 1750
38 , 11 , 235 , 18 , 1359 , 1750
38 , 12 , 1750 , 17 , 1991 , 235
38 , 13 , 1750 , 17 , 2268 , 1750
38 , 14 , 2350 , 16 , 2542 , 1750
38 , 15 , 235 , 15 , 1909 , 2350
38 , 16 , 1050 , 15 , 1400 , 235
38 , 17 , 1750 , 13 , 2253 , 1050
38 , 18 , 3000 , 12 , 3404 , 1750
38 , 19 , 3000 , 13 , 3790 , 3000
38 , 20 , 3850 , 13 , 3895 , 3000
38 , 21 , 3850 , 12 , 4291 , 3850
38 , 22 , 3850 , 13 , 4540 , 3850
38 , 23 , 235 , 13 , 3402 , 3850
38 , 24 , 3000 , 14 , 3255 , 235
38 , 25 , 3000 , 15 , 3465 , 3000
38 , 26 , 3850 , 14 , 4287 , 3000
38 , 27 , 3850 , 14 , 5450 , 3850
38 , 28 , 3850 , 15 , 4662 , 3850
38 , 29 , 3850 , 15 , 6012 , 3850
38 , 30 , 3850 , 14 , 5504 , 3850
38 , 31 , 3850 , 14 , 5279 , 3850
38 , 32 , 3850 , 13 , 4248 , 3850
38 , 33 , 3850 , 12 , 5625 , 3850
38 , 34 , 3850 , 11 , 4805 , 3850
38 , 35 , 3850 , 11 , 5044 , 3850
38 , 36 , 3850 , 12 , 4004 , 3850
38 , 37 , 3850 , 11 , 4990 , 3850
38 , 38 , 3850 , 11 , 4245 , 3850
38 , 39 , 3850 , 10 , 5406 , 3850
38 , 40 , 3850 , 9 , 3920 , 3850
38 , 41 , 235 , 9 , 3177 , 3850
38 , 42 , 3000 , 9 , 3331 , 235
38 , 43 , 235 , 9 , 1880 , 3000
38 , 44 , 375 , 9 , 423 , 235
38 , 45 , 235 , 9 , 200 , 375
38 , 46 , 560 , 8 , 627 , 235
38 , 47 , 235 , 8 , 357 , 560
38 , 48 , 750 , 8 , 756 , 235
38 , 49 , 235 , 8 , 200 , 750
38 , 50 , 750 , 8 , 1038 , 235
38 , 51 , 235 , 8 , 200 , 750
38 , 52 , 1050 , 9 , 1596 , 235
38 , 53 , 2350 , 9 , 2777 , 1050
38 , 54 , 235 , 9 , 2255 , 2350
38 , 55 , 750 , 9 , 907 , 235
38 , 56 , 1050 , 8 , 1202 , 750
38 , 57 , 1750 , 8 , 2106 , 1050
38 , 58 , 1750 , 9 , 2203 , 1750
38 , 59 , 1750 , 8 , 1923 , 1750
38 , 60 , 235 , 8 , 534 , 1750
38 , 61 , 1050 , 10 , 1271 , 235
38 , 62 , 2350 , 11 , 2435 , 1050
38 , 63 , 235 , 10 , 2284 , 2350
38 , 64 , 3000 , 10 , 3556 , 235
38 , 65 , 3850 , 10 , 4717 , 3000
38 , 66 , 3850 , 10 , 4642 , 3850
38 , 67 , 3850 , 11 , 5189 , 3850
38 , 68 , 235 , 11 , 3815 , 3850
38 , 69 , 3850 , 12 , 4529 , 235
38 , 70 , 3850 , 12 , 4378 , 3850
38 , 71 , 3850 , 11 , 4750 , 3850
38 , 72 , 3850 , 12 , 4308 , 3850
38 , 73 , 3850 , 12 , 4733 , 3850
38 , 74 , 235 , 11 , 3459 , 3850
38 , 75 , 3000 , 11 , 3705 , 235
38 , 76 , 3850 , 12 , 4009 , 3000
38 , 77 , 235 , 11 , 3845 , 3850
38 , 78 , 3000 , 11 , 3040 , 235
38 , 79 , 3000 , 10 , 3362 , 3000
38 , 80 , 3000 , 10 , 3640 , 3000
38 , 81 , 3850 , 10 , 4151 , 3000
38 , 82 , 3850 , 9 , 4643 , 3850
38 , 83 , 3850 , 10 , 6054 , 3850
38 , 84 , 3850 , 10 , 4675 , 3850
38 , 85 , 3850 , 10 , 4333 , 3850
38 , 86 , 235 , 10 , 3201 , 3850
38 , 87 , 3850 , 10 , 4261 , 235
38 , 88 , 235 , 10 , 3444 , 3850
38 , 89 , 3850 , 11 , 4610 , 235
39 , 0 , 3850 , 11 , 4078 , 3850
39 , 1 , 235 , 10 , 2980 , 3850
39 , 2 , 3000 , 10 , 3570 , 235
39 , 3 , 3000 , 9 , 3820 , 3000
39 , 4 , 235 , 9 , 2896 , 3000
39 , 5 , 3850 , 10 , 4287 , 235
39 , 6 , 3850 , 10 , 5607 , 3850
39 , 7 , 3850 , 10 , 5302 , 3850
39 , 8 , 3850 , 9 , 4971 , 3850
39 , 9 , 3850 , 9 , 4185 , 3850
39 , 10 , 235 , 9 , 2770 , 3850
39 , 11 , 2350 , 9 , 2547 , 235
39 , 12 , 2350 , 9 , 2427 , 2350
39 , 13 , 3000 , 8 , 3258 , 2350
39 , 14 , 3850 , 7 , 4182 , 3000
39 , 15 , 235 , 7 , 2866 , 3850
39 , 16 , 3000 , 6 , 3244 , 235
39 , 17 , 235 , 6 , 2731 , 3000
39 , 18 , 3000 , 7 , 3137 , 235
39 , 19 , 3850 , 7 , 4305 , 3000
39 , 20 , 3850 , 6 , 4605 , 3850
39 , 21 , 235 , 6 , 3383 , 3850
39 , 22 , 3850 , 7 , 4131 , 235
39 , 23 , 235 , 7 , 2893 , 3850
39 , 24 , 3000 , 7 , 3175 , 235
39 , 25 , 3850 , 7 , 4590 , 3000
39 , 26 , 3850 , 7 , 4484 , 3850
39 , 27 , 235 , 8 , 3545 , 3850
39 , 28 , 2350 , 8 , 2713 , 235
39 , 29 , 235 , 8 , 1753 , 2350
39 , 30 , 2350 , 9 , 2533 , 235
39 , 31 , 235 , 9 , 2239 , 2350
39 , 32 , 3000 , 8 , 3614 , 235
39 , 33 , 235 , 7 , 2350 , 3000
39 , 34 , 3000 , 6 , 3660 , 235
39 , 35 , 235 , 6 , 2657 , 3000
39 , 36 , 1750 , 7 , 1950 , 235
39 , 37 , 235 , 7 , 1633 , 1750
39 , 38 , 1050 , 8 , 1306 , 235
39 , 39 , 235 , 8 , 398 , 1050
39 , 40 , 4300 , 8 , 200 , 235
39 , 41 , 235 , 15 , 1461 , 4300
39 , 42 , 1050 , 15 , 1386 , 235
39 , 43 , 235 , 15 , 263 , 1050
39 , 44 , 750 , 13 , 858 , 235
39 , 45 , 235 , 13 , 558 , 750
39 , 46 , 750 , 12 , 1018 , 235
39 , 47 , 235 , 12 , 366 , 750
39 , 48 , 1050 , 12 , 1517 , 235
39 , 49 , 235 , 12 , 555 , 1050
39 , 50 , 1050 , 13 , 1699 , 235
39 , 51 , 1050 , 14 , 1689 , 1050
39 , 52 , 1050 , 13 , 1247 , 1050
39 , 53 , 235 , 13 , 718 , 1050
39 , 54 , 1050 , 13 , 1537 , 235
39 , 55 , 1050 , 13 , 1695 , 1050
39 , 56 , 1050 , 13 , 1671 , 1050
39 , 57 , 2350 , 14 , 2538 , 1050
39 , 58 , 235 , 13 , 2212 , 2350
39 , 59 , 750 , 13 , 969 , 235
39 , 60 , 1050 , 13 , 1433 , 750
39 , 61 , 235 , 13 , 200 , 1050
39 , 62 , 1050 , 14 , 1179 , 235
39 , 63 , 1750 , 14 , 1801 , 1050
39 , 64 , 3000 , 15 , 3098 , 1750
39 , 65 , 3000 , 16 , 3667 , 3000
39 , 66 , 3850 , 17 , 4377 , 3000
39 , 67 , 235 , 17 , 3466 , 3850
39 , 68 , 3850 , 18 , 4778 , 235
39 , 69 , 3850 , 18 , 5186 , 3850
39 , 70 , 235 , 18 , 3693 , 3850
39 , 71 , 2350 , 18 , 2584 , 235
39 , 72 , 235 , 18 , 2030 , 2350
39 , 73 , 2350 , 17 , 2988 , 235
39 , 74 , 2350 , 17 , 2740 , 2350
39 , 75 , 235 , 17 , 1442 , 2350
39 , 76 , 1750 , 16 , 2034 , 235
39 , 77 , 2350 , 17 , 2920 , 1750
39 , 78 , 235 , 17 , 1849 , 2350
39 , 79 , 235 , 17 , 364 , 235
39 , 80 , 1050 , 18 , 1108 , 235
39 , 81 , 235 , 18 , 200 , 1050
39 , 82 , 560 , 19 , 643 , 235
39 , 83 , 1750 , 17 , 1991 , 560
39 , 84 , 1750 , 18 , 2122 , 1750
39 , 85 , 1750 , 19 , 2162 , 1750
39 , 86 , 1750 , 19 , 2235 , 1750
39 , 87 , 3000 , 20 , 3476 , 1750
39 , 88 , 3850 , 20 , 3886 , 3000
39 , 89 , 3850 , 20 , 3198 , 3850
40 , 0 , 3850 , 21 , 2918 , 3850
40 , 1 , 3850 , 20 , 2459 , 3850
40 , 2 , 3850 , 20 , 2688 , 3850
40 , 3 , 3850 , 21 , 2810 , 3850
40 , 4 , 3850 , 21 , 1383 , 3850
40 , 5 , 3850 , 21 , 976 , 3850
40 , 6 , 3850 , 21 , 2249 , 3850
40 , 7 , 3850 , 21 , 960 , 3850
40 , 8 , 3850 , 21 , 200 , 3850
40 , 9 , 3850 , 25 , 1134 , 3850
40 , 10 , 3850 , 25 , 722 , 3850
40 , 11 , 3850 , 25 , 1765 , 3850
40 , 12 , 3850 , 25 , 1346 , 3850
40 , 13 , 3850 , 26 , 1695 , 3850
40 , 14 , 3850 , 26 , 1936 , 3850
40 , 15 , 3850 , 26 , 2853 , 3850
40 , 16 , 3850 , 25 , 4096 , 3850
40 , 17 , 3850 , 26 , 5322 , 3850
40 , 18 , 3850 , 26 , 4142 , 3850
40 , 19 , 3850 , 26 , 4232 , 3850
40 , 20 , 3850 , 26 , 2917 , 3850
40 , 21 , 3850 , 26 , 1891 , 3850
40 , 22 , 3850 , 27 , 2621 , 3850
40 , 23 , 3850 , 28 , 3677 , 3850
40 , 24 , 3850 , 29 , 3908 , 3850
40 , 25 , 3850 , 28 , 2766 , 3850
40 , 26 , 3850 , 28 , 1328 , 3850
40 , 27 , 3850 , 28 , 646 , 3850
40 , 28 , 3850 , 29 , 1492 , 3850
40 , 29 , 3850 , 30 , 2301 , 3850
40 , 30 , 3850 , 31 , 3589 , 3850
40 , 31 , 3850 , 32 , 4969 , 3850
40 , 32 , 4300 , 31 , 5685 , 3850
40 , 33 , 4300 , 31 , 4600 , 4300
40 , 34 , 4300 , 31 , 5466 , 4300
40 , 35 , 4300 , 31 , 4647 , 4300
40 , 36 , 4300 , 32 , 3777 , 4300
40 , 37 , 4300 , 32 , 2393 , 4300
40 , 38 , 4300 , 32 , 1175 , 4300
40 , 39 , 4300 , 32 , 772 , 4300
40 , 40 , 4300 , 30 , 1325 , 4300
40 , 41 , 4300 , 30 , 1075 , 4300
40 , 42 , 4300 , 30 , 200 , 4300
40 , 43 , 4300 , 28 , 895 , 4300
40 , 44 , 4300 , 28 , 2180 , 4300
40 , 45 , 4300 , 28 , 834 , 4300
40 , 46 , 4300 , 28 , 200 , 4300
40 , 47 , 4300 , 28 , 1360 , 4300
40 , 48 , 4300 , 27 , 2279 , 4300
40 , 49 , 4300 , 28 , 2848 , 4300
40 , 50 , 4300 , 27 , 3980 , 4300
40 , 51 , 4300 , 27 , 2647 , 4300
40 , 52 , 4300 , 27 , 2455 , 4300
40 , 53 , 4300 , 28 , 1518 , 4300
40 , 54 , 4300 , 28 , 836 , 4300
40 , 55 , 4300 , 29 , 1022 , 4300
40 , 56 , 4300 , 29 , 200 , 4300
40 , 57 , 4300 , 29 , 1453 , 4300
40 , 58 , 4300 , 29 , 200 , 4300
40 , 59 , 4300 , 28 , 421 , 4300
40 , 60 , 4300 , 28 , 872 , 4300
40 , 61 , 4300 , 28 , 1211 , 4300
40 , 62 , 4300 , 26 , 2382 , 4300
40 , 63 , 4300 , 25 , 3461 , 4300
40 , 64 , 4300 , 26 , 4505 , 4300
40 , 65 , 4300 , 27 , 4570 , 4300
40 , 66 , 4300 , 28 , 3707 , 4300
40 , 67 , 4300 , 28 , 2862 , 4300
40 , 68 , 4300 , 28 , 2052 , 4300
40 , 69 , 4300 , 29 , 2980 , 4300
40 , 70 , 4300 , 29 , 3944 , 4300
40 , 71 , 4300 , 30 , 3801 , 4300
40 , 72 , 4300 , 30 , 3633 , 4300
40 , 73 , 4300 , 30 , 3039 , 4300
40 , 74 , 4300 , 30 , 2332 , 4300
40 , 75 , 4300 , 29 , 3150 , 4300
40 , 76 , 4300 , 29 , 4331 , 4300
40 , 77 , 4300 , 29 , 3592 , 4300
40 , 78 , 4300 , 29 , 2714 , 4300
40 , 79 , 4300 , 29 , 3599 , 4300
40 , 80 , 4300 , 29 , 3265 , 4300
40 , 81 , 4300 , 29 , 3126 , 4300
40 , 82 , 4300 , 29 , 4032 , 4300
40 , 83 , 4300 , 29 , 3654 , 4300
40 , 84 , 4300 , 28 , 2635 , 4300
40 , 85 , 4300 , 28 , 2660 , 4300
40 , 86 , 4300 , 28 , 3054 , 4300
40 , 87 , 4300 , 28 , 1662 , 4300
40 , 88 , 4300 , 27 , 2316 , 4300
40 , 89 , 4300 , 27 , 1287 , 4300
41 , 0 , 4300 , 27 , 366 , 4300
41 , 1 , 4300 , 31 , 1556 , 4300
41 , 2 , 4300 , 32 , 1783 , 4300
41 , 3 , 4300 , 32 , 602 , 4300
41 , 4 , 4300 , 34 , 999 , 4300
41 , 5 , 4300 , 33 , 2092 , 4300
41 , 6 , 4300 , 33 , 1798 , 4300
41 , 7 , 4300 , 33 , 1712 , 4300
41 , 8 , 4300 , 34 , 2804 , 4300
41 , 9 , 4300 , 34 , 2436 , 4300
41 , 10 , 4300 , 33 , 3876 , 4300
41 , 11 , 4300 , 32 , 3952 , 4300
41 , 12 , 4300 , 32 , 3042 , 4300
41 , 13 , 4300 , 31 , 4125 , 4300
41 , 14 , 4300 , 30 , 2892 , 4300
41 , 15 , 4300 , 30 , 2189 , 4300
41 , 16 , 4300 , 31 , 2424 , 4300
41 , 17 , 4300 , 31 , 1967 , 4300
41 , 18 , 4300 , 31 , 749 , 4300
41 , 19 , 4300 , 31 , 395 , 4300
41 , 20 , 4300 , 32 , 1149 , 4300
41 , 21 , 4300 , 32 , 1783 , 4300
41 , 22 , 4300 , 31 , 1073 , 4300
41 , 23 , 4300 , 32 , 1367 , 4300
41 , 24 , 4300 , 32 , 2215 , 4300
41 , 25 , 4300 , 32 , 1207 , 4300
41 , 26 , 4300 , 34 , 2153 , 4300
41 , 27 , 4300 , 34 , 2171 , 4300
41 , 28 , 4300 , 34 , 2158 , 4300
41 , 29 , 4300 , 34 , 3341 , 4300
41 , 30 , 4300 , 34 , 3890 , 4300
41 , 31 , 4300 , 34 , 5061 , 4300
41 , 32 , 4300 , 34 , 4143 , 4300
41 , 33 , 4300 , 35 , 3886 , 4300
41 , 34 , 4300 , 34 , 3421 , 4300
41 , 35 , 4300 , 34 , 2818 , 4300
41 , 36 , 4300 , 34 , 2380 , 4300
41 , 37 , 4300 , 35 , 3494 , 4300
41 , 38 , 4300 , 35 , 2224 , 4300
41 , 39 , 4300 , 35 , 2160 , 4300
41 , 40 , 4300 , 35 , 1702 , 4300
41 , 41 , 4300 , 35 , 1002 , 4300
41 , 42 , 4300 , 35 , 1279 , 4300
41 , 43 , 4300 , 37 , 2472 , 4300
41 , 44 , 4300 , 37 , 1022 , 4300
41 , 45 , 4300 , 37 , 2090 , 4300
41 , 46 , 4300 , 36 , 2892 , 4300
41 , 47 , 4300 , 37 , 4345 , 4300
41 , 48 , 4300 , 37 , 3966 , 4300
41 , 49 , 4300 , 37 , 3777 , 4300
41 , 50 , 4300 , 38 , 4150 , 4300
41 , 51 , 4300 , 38 , 2900 , 4300
41 , 52 , 4300 , 37 , 3786 , 4300
41 , 53 , 4300 , 36 , 4047 , 4300
41 , 54 , 4300 , 36 , 4888 , 4300
41 , 55 , 4300 , 35 , 6128 , 4300
41 , 56 , 4300 , 35 , 5017 , 4300
41 , 57 , 4300 , 34 , 4523 , 4300
41 , 58 , 4300 , 34 , 3374 , 4300
41 , 59 , 4300 , 33 , 2404 , 4300
41 , 60 , 4300 , 34 , 3631 , 4300
41 , 61 , 4300 , 34 , 2133 , 4300
41 , 62 , 4300 , 34 , 895 , 4300
41 , 63 , 4300 , 34 , 200 , 4300
41 , 64 , 4300 , 32 , 1365 , 4300
41 , 65 , 4300 , 32 , 815 , 4300
41 , 66 , 4300 , 33 , 1850 , 4300
41 , 67 , 4300 , 33 , 2327 , 4300
41 , 68 , 4300 , 34 , 3201 , 4300
41 , 69 , 4300 , 34 , 1908 , 4300
41 , 70 , 4300 , 34 , 1337 , 4300
41 , 71 , 4300 , 34 , 2560 , 4300
41 , 72 , 4300 , 34 , 1323 , 4300
41 , 73 , 4300 , 34 , 1298 , 4300
41 , 74 , 4300 , 34 , 200 , 4300
41 , 75 , 4300 , 34 , 1395 , 4300
41 , 76 , 4300 , 34 , 1527 , 4300
41 , 77 , 4300 , 33 , 1901 , 4300
41 , 78 , 4300 , 33 , 1160 , 4300
41 , 79 , 4300 , 33 , 913 , 4300
41 , 80 , 4300 , 34 , 1936 , 4300
41 , 81 , 4300 , 33 , 2799 , 4300
41 , 82 , 4300 , 32 , 3652 , 4300
41 , 83 , 4300 , 32 , 3421 , 4300
41 , 84 , 4300 , 31 , 4797 , 4300
41 , 85 , 4300 , 32 , 4867 , 4300
41 , 86 , 4300 , 32 , 4154 , 4300
41 , 87 , 4300 , 32 , 2974 , 4300
41 , 88 , 4300 , 31 , 3153 , 4300
41 , 89 , 4300 , 31 , 2528 , 4300
42 , 0 , 4300 , 32 , 2648 , 4300
42 , 1 , 4300 , 32 , 1744 , 4300
42 , 2 , 4300 , 31 , 1342 , 4300
42 , 3 , 4300 , 31 , 2034 , 4300
42 , 4 , 4300 , 31 , 3347 , 4300
42 , 5 , 4300 , 31 , 3369 , 4300
42 , 6 , 4300 , 30 , 4169 , 4300
42 , 7 , 4300 , 30 , 5435 , 4300
42 , 8 , 4300 , 30 , 4177 , 4300
42 , 9 , 4300 , 30 , 4620 , 4300
42 , 10 , 4300 , 30 , 3288 , 4300
42 , 11 , 4300 , 29 , 3478 , 4300
42 , 12 , 4300 , 29 , 3215 , 4300
42 , 13 , 4300 , 29 , 2438 , 4300
42 , 14 , 4300 , 29 , 1604 , 4300
42 , 15 , 4300 , 29 , 3033 , 4300
42 , 16 , 4300 , 29 , 2883 , 4300
42 , 17 , 4300 , 29 , 4357 , 4300
42 , 18 , 4300 , 30 , 3462 , 4300
42 , 19 , 4300 , 31 , 3451 , 4300
42 , 20 , 4300 , 32 , 2717 , 4300
42 , 21 , 4300 , 32 , 1536 , 4300
42 , 22 , 4300 , 31 , 1427 , 4300
42 , 23 , 4300 , 31 , 200 , 4300
42 , 24 , 4300 , 34 , 1091 , 4300
42 , 25 , 4300 , 34 , 200 , 4300
42 , 26 , 4300 , 36 , 1397 , 4300
42 , 27 , 4300 , 36 , 249 , 4300
42 , 28 , 4300 , 34 , 1315 , 4300
42 , 29 , 4300 , 34 , 578 , 4300
42 , 30 , 4300 , 34 , 200 , 4300
42 , 31 , 4300 , 36 , 635 , 4300
42 , 32 , 4300 , 36 , 200 , 4300
42 , 33 , 4300 , 38 , 1108 , 4300
42 , 34 , 4300 , 39 , 759 , 4300
42 , 35 , 4300 , 38 , 910 , 4300
42 , 36 , 4300 , 37 , 1062 , 4300
42 , 37 , 4300 , 38 , 1798 , 4300
42 , 38 , 4300 , 38 , 814 , 4300
42 , 39 , 4300 , 38 , 200 , 4300
42 , 40 , 4300 , 40 , 1267 , 4300
42 , 41 , 4300 , 40 , 200 , 4300
42 , 42 , 4300 , 41 , 324 , 4300
42 , 43 , 4300 , 36 , 1775 , 4300
42 , 44 , 4300 , 35 , 2532 , 4300
42 , 45 , 4300 , 35 , 2989 , 4300
42 , 46 , 4300 , 35 , 1725 , 4300
42 , 47 , 4300 , 35 , 917 , 4300
42 , 48 , 4300 , 35 , 200 , 4300
42 , 49 , 4300 , 38 , 1185 , 4300
42 , 50 , 4300 , 38 , 437 , 4300
42 , 51 , 4300 , 38 , 200 , 4300
42 , 52 , 4300 , 42 , 1278 , 4300
42 , 53 , 4300 , 41 , 1036 , 4300
42 , 54 , 4300 , 41 , 868 , 4300
42 , 55 , 4300 , 41 , 662 , 4300
42 , 56 , 4300 , 40 , 1683 , 4300
42 , 57 , 4300 , 41 , 2579 , 4300
42 , 58 , 4300 , 42 , 2378 , 4300
42 , 59 , 4300 , 42 , 1259 , 4300
42 , 60 , 4300 , 41 , 2621 , 4300
42 , 61 , 4300 , 42 , 4020 , 4300
42 , 62 , 4300 , 42 , 2527 , 4300
42 , 63 , 4300 , 42 , 2095 , 4300
42 , 64 , 4300 , 42 , 2845 , 4300
42 , 65 , 4300 , 42 , 1386 , 4300
42 , 66 , 4300 , 43 , 2328 , 4300
42 , 67 , 4300 , 44 , 2740 , 4300
42 , 68 , 4300 , 44 , 1869 , 4300
42 , 69 , 4300 , 45 , 3155 , 4300
42 , 70 , 4300 , 44 , 3507 , 4300
42 , 71 , 4300 , 45 , 4210 , 4300
42 , 72 , 4300 , 44 , 4587 , 4300
42 , 73 , 4300 , 44 , 3124 , 4300
42 , 74 , 4300 , 43 , 2108 , 4300
42 , 75 , 4300 , 42 , 1163 , 4300
42 , 76 , 4300 , 42 , 200 , 4300
42 , 77 , 4300 , 45 , 567 , 4300
42 , 78 , 4300 , 45 , 200 , 4300
42 , 79 , 4300 , 43 , 820 , 4300
42 , 80 , 4300 , 44 , 1444 , 4300
42 , 81 , 4300 , 44 , 2122 , 4300
42 , 82 , 4300 , 44 , 1383 , 4300
42 , 83 , 4300 , 45 , 2364 , 4300
42 , 84 , 4300 , 45 , 2233 , 4300
42 , 85 , 4300 , 44 , 2052 , 4300
42 , 86 , 4300 , 44 , 1370 , 4300
42 , 87 , 4300 , 44 , 245 , 4300
42 , 88 , 4300 , 48 , 1214 , 4300
42 , 89 , 4300 , 48 , 271 , 4300
43 , 0 , 4300 , 52 , 1213 , 4300
43 , 1 , 4300 , 51 , 2461 , 4300
43 , 2 , 4300 , 51 , 1092 , 4300
43 , 3 , 4300 , 50 , 1572 , 4300
43 , 4 , 4300 , 50 , 413 , 4300
43 , 5 , 4300 , 50 , 200 , 4300
43 , 6 , 4300 , 53 , 920 , 4300
43 , 7 , 4300 , 53 , 200 , 4300
43 , 8 , 4300 , 55 , 1320 , 4300
43 , 9 , 4300 , 54 , 1343 , 4300
43 , 10 , 4300 , 54 , 200 , 4300
43 , 11 , 4300 , 59 , 948 , 4300
43 , 12 , 4300 , 59 , 739 , 4300
43 , 13 , 4300 , 61 , 1747 , 4300
43 , 14 , 4300 , 60 , 1690 , 4300
43 , 15 , 4300 , 60 , 1185 , 4300
43 , 16 , 4300 , 60 , 800 , 4300
43 , 17 , 4300 , 60 , 964 , 4300
43 , 18 , 4300 , 60 , 200 , 4300
43 , 19 , 4300 , 61 , 304 , 4300
43 , 20 , 4300 , 64 , 1199 , 4300
43 , 21 , 4300 , 65 , 913 , 4300
43 , 22 , 4300 , 65 , 2305 , 4300
43 , 23 , 4300 , 66 , 3462 , 4300
43 , 24 , 4300 , 66 , 3696 , 4300
43 , 25 , 4300 , 66 , 2765 , 4300
43 , 26 , 4300 , 67 , 1534 , 4300
43 , 27 , 4300 , 67 , 1066 , 4300
43 , 28 , 4300 , 67 , 200 , 4300
43 , 29 , 4300 , 69 , 624 , 4300
43 , 30 , 4300 , 69 , 200 , 4300
43 , 31 , 4300 , 68 , 385 , 4300
43 , 32 , 4300 , 67 , 813 , 4300
43 , 33 , 4300 , 68 , 1245 , 4300
43 , 34 , 4300 , 68 , 616 , 4300
43 , 35 , 4300 , 69 , 781 , 4300
43 , 36 , 4300 , 69 , 2191 , 4300
43 , 37 , 4300 , 69 , 2029 , 4300
43 , 38 , 4300 , 70 , 1690 , 4300
43 , 39 , 4300 , 71 , 1404 , 4300
43 , 40 , 4300 , 71 , 200 , 4300
43 , 41 , 4300 , 69 , 780 , 4300
43 , 42 , 4300 , 69 , 200 , 4300
43 , 43 , 4300 , 67 , 1172 , 4300
43 , 44 , 4300 , 67 , 344 , 4300
43 , 45 , 4300 , 66 , 200 , 4300
43 , 46 , 4300 , 66 , 568 , 4300
43 , 47 , 4300 , 66 , 371 , 4300
43 , 48 , 4300 , 65 , 1258 , 4300
43 , 49 , 4300 , 65 , 230 , 4300
43 , 50 , 4300 , 67 , 1438 , 4300
43 , 51 , 4300 , 66 , 2648 , 4300
43 , 52 , 4300 , 66 , 1341 , 4300
43 , 53 , 4300 , 67 , 2135 , 4300
43 , 54 , 4300 , 67 , 2027 , 4300
43 , 55 , 4300 , 67 , 1166 , 4300
43 , 56 , 4300 , 67 , 200 , 4300
43 , 57 , 4300 , 66 , 608 , 4300
43 , 58 , 4300 , 64 , 1243 , 4300
43 , 59 , 4300 , 64 , 200 , 4300
43 , 60 , 4300 , 62 , 884 , 4300
43 , 61 , 4300 , 63 , 1143 , 4300
43 , 62 , 4300 , 63 , 200 , 4300
43 , 63 , 4300 , 62 , 724 , 4300
43 , 64 , 4300 , 62 , 200 , 4300
43 , 65 , 4300 , 57 , 1394 , 4300
43 , 66 , 4300 , 57 , 956 , 4300
43 , 67 , 4300 , 56 , 1159 , 4300
43 , 68 , 4300 , 56 , 200 , 4300
43 , 69 , 4300 , 64 , 1609 , 4300
43 , 70 , 4300 , 64 , 3008 , 4300
43 , 71 , 4300 , 64 , 3529 , 4300
43 , 72 , 4300 , 64 , 4517 , 4300
43 , 73 , 4300 , 63 , 5809 , 4300
43 , 74 , 4300 , 62 , 4562 , 4300
43 , 75 , 4300 , 62 , 4791 , 4300
43 , 76 , 4300 , 62 , 4900 , 4300
43 , 77 , 4300 , 61 , 4442 , 4300
43 , 78 , 4300 , 61 , 3111 , 4300
43 , 79 , 4300 , 60 , 4183 , 4300
43 , 80 , 4300 , 60 , 4452 , 4300
